sub,sub_num,orig_epoch,condition,item_name,familiarity,match_status,isPC_LPC
17,17,85,Literal,bag,3.72222222222222,matched,0.98752172013285
17,17,86,Metaphor,tears,4.16666666666667,unmatched,0.937386998437408
17,17,87,Literal,key,5.33333333333333,matched,0.985328086246043
17,17,88,Literal,cough,5.94444444444444,unmatched,0.934762944404171
17,17,89,Literal,scattered,4.72222222222222,matched,0.972112381781701
17,17,90,Literal,growing,5.11111111111111,unmatched,0.955777594467467
17,17,92,Anomalous,dry,1.61111111111111,unmatched,0.966357006913386
17,17,93,Literal,teeth,5.05555555555556,unmatched,0.904116572722932
17,17,94,Anomalous,clock,4,matched,0.929759937816897
17,17,95,Anomalous,sheep,2.72222222222222,matched,0.955260839952785
17,17,96,Anomalous,thought,3.27777777777778,matched,0.987325851060973
17,17,97,Literal,heart,6.38888888888889,unmatched,0.922212472706438
17,17,98,Metaphor,tag,3.94444444444444,unmatched,0.95480977884404
17,17,100,Anomalous,light,2.16666666666667,matched,0.918772284072115
17,17,101,Literal,chains,5.5,matched,0.898818460746472
17,17,102,Literal,words,3.77777777777778,matched,0.973786819474694
17,17,103,Metaphor,scale,5.66666666666667,matched,0.953221401992747
17,17,104,Literal,fixed,5,matched,0.942449192077102
17,17,105,Anomalous,pills,2.88888888888889,unmatched,0.93820769697061
17,17,109,Metaphor,jail,4.66666666666667,matched,0.957773989973273
17,17,111,Metaphor,shoulder,3.77777777777778,matched,0.968123332815117
17,17,112,Anomalous,lifting,1.94444444444444,matched,0.944392465183743
17,17,115,Metaphor,head,4.61111111111111,matched,0.924946564567227
17,17,117,Metaphor,root,3.05555555555556,unmatched,0.979206922276908
17,17,119,Literal,shoulder,4.875,matched,0.973745462061459
17,17,120,Metaphor,pills,2.82352941176471,unmatched,0.913473112777544
17,17,121,Metaphor,lifting,5.5,matched,0.951569529582367
17,17,123,Anomalous,scattered,2.88235294117647,matched,0.812236790667816
17,17,124,Literal,jail,5.82352941176471,matched,0.893508668722584
17,17,125,Literal,broken,5.75,matched,0.984376175829568
17,17,126,Anomalous,chains,2.6875,matched,0.93856424574407
17,17,127,Literal,bin,6.17647058823529,matched,0.892373401111709
17,17,130,Metaphor,sheep,4,matched,0.957299790991858
17,17,131,Metaphor,clock,6.35294117647059,matched,0.935792683629904
17,17,133,Anomalous,key,2.41176470588235,matched,0.890622135150693
17,17,134,Anomalous,heart,2.35294117647059,unmatched,0.957849614149567
17,17,136,Metaphor,thought,5.47058823529412,matched,0.974216335630795
17,17,138,Metaphor,fight,4.875,matched,0.907030425683146
17,17,139,Metaphor,dry,3.26666666666667,unmatched,0.911592893318386
17,17,140,Anomalous,charging,4,matched,0.930802844280548
17,17,142,Anomalous,words,3.52941176470588,matched,0.983250231717991
17,17,143,Literal,root,5.29411764705882,unmatched,0.962814725613342
17,17,144,Anomalous,body,3.94117647058824,unmatched,0.96511870788014
17,17,145,Literal,missing,6.17647058823529,unmatched,0.945665048279898
17,17,146,Metaphor,couple,5.05882352941176,matched,0.908346104538229
17,17,147,Anomalous,smell,1.6,unmatched,0.954827236524033
17,17,148,Metaphor,rain,5.88235294117647,matched,0.952717429854683
17,17,151,Literal,fishing,6.11764705882353,unmatched,0.823489598807318
17,17,153,Anomalous,fixed,3.875,matched,0.977509562087518
17,17,155,Literal,blind,5.70588235294118,matched,0.945815633849639
17,17,156,Anomalous,running,3.41176470588235,matched,0.897252715228746
17,17,157,Literal,couch,6,matched,0.968429511055491
17,17,158,Literal,scale,5.17647058823529,matched,0.983858718538914
17,17,159,Literal,empty,5.17647058823529,matched,0.957792912662645
17,17,160,Literal,tears,6.375,unmatched,0.8862150502424
17,17,161,Literal,tree,6.125,matched,0.943995144301392
17,17,162,Literal,tag,5.625,unmatched,0.907415733497413
17,17,163,Literal,head,3.29411764705882,matched,0.956266160048997
17,17,164,Literal,food,5.76470588235294,matched,0.947772964382588
17,17,165,Anomalous,drowning,3.4375,matched,0.971346426028525
17,17,166,Anomalous,cough,4.35294117647059,unmatched,0.971556228242829
17,17,167,Anomalous,bag,1.58823529411765,matched,0.950524872125742
17,17,168,Anomalous,eye,2.52941176470588,matched,0.956235039888857
17,17,169,Metaphor,walking,4.9375,matched,0.96159087606256
17,17,171,Anomalous,teeth,1.88235294117647,unmatched,0.952638324420487
17,17,173,Anomalous,growing,2.52941176470588,unmatched,0.900604488648616
17,17,174,Literal,plant,6.1875,matched,0.938419670036786
17,17,175,Metaphor,light,4.94117647058824,matched,0.870842585274169
17,17,177,Anomalous,walk,4.23529411764706,matched,0.930543047498276
18,18,2,Anomalous,eye,2.52941176470588,matched,0.994777294792136
18,18,4,Literal,missing,6.17647058823529,unmatched,0.960961560321943
18,18,5,Metaphor,lifting,5.5,matched,0.984617170889185
18,18,7,Literal,tag,5.625,unmatched,0.972426885066097
18,18,8,Anomalous,words,3.52941176470588,matched,0.951087267949845
18,18,9,Anomalous,chains,2.6875,matched,0.945371881323614
18,18,11,Metaphor,walking,4.9375,matched,0.915066526931917
18,18,12,Metaphor,sheep,4,matched,0.99117272396307
18,18,13,Metaphor,dry,3.26666666666667,unmatched,0.986800414498455
18,18,15,Metaphor,couple,5.05882352941176,matched,0.899875216324439
18,18,16,Anomalous,heart,2.35294117647059,unmatched,0.841318906444451
18,18,17,Metaphor,clock,6.35294117647059,matched,0.976762891996169
18,18,18,Literal,scale,5.17647058823529,matched,0.992523191525296
18,18,20,Literal,shoulder,4.875,matched,0.95030629462038
18,18,22,Literal,empty,5.17647058823529,matched,0.866624856239898
18,18,24,Anomalous,scattered,2.88235294117647,matched,0.993434443829073
18,18,25,Anomalous,teeth,1.88235294117647,unmatched,0.915078513933381
18,18,26,Literal,couch,6,matched,0.981286712627488
18,18,27,Anomalous,fixed,3.875,matched,0.965239283912097
18,18,28,Literal,fishing,6.11764705882353,unmatched,0.938314751282407
18,18,30,Metaphor,light,4.94117647058824,matched,0.983000796376977
18,18,31,Literal,tree,6.125,matched,0.989273004910171
18,18,32,Anomalous,walk,4.23529411764706,matched,0.899518186754884
18,18,34,Literal,bin,6.17647058823529,matched,0.992782186690794
18,18,35,Metaphor,pills,2.82352941176471,unmatched,0.946973895972065
18,18,36,Literal,head,3.29411764705882,matched,0.971873012605423
18,18,37,Literal,tears,6.375,unmatched,0.962933382860258
18,18,39,Literal,blind,5.70588235294118,matched,0.913185142139235
18,18,40,Anomalous,cough,4.35294117647059,unmatched,0.964377142628029
18,18,41,Metaphor,rain,5.88235294117647,matched,0.967560072152394
18,18,42,Anomalous,body,3.94117647058824,unmatched,0.944857340455641
18,18,43,Anomalous,bag,1.58823529411765,matched,0.969245506821576
18,18,44,Anomalous,charging,4,matched,0.963046300272931
18,18,45,Literal,broken,5.75,matched,0.979514281634418
18,18,46,Literal,plant,6.1875,matched,0.970400927880328
18,18,47,Literal,food,5.76470588235294,matched,0.969425534059389
18,18,48,Anomalous,key,2.41176470588235,matched,0.967295171163148
18,18,50,Literal,jail,5.82352941176471,matched,0.923245190098655
18,18,51,Metaphor,thought,5.47058823529412,matched,0.946426397352969
18,18,52,Literal,root,5.29411764705882,unmatched,0.901484747299183
18,18,53,Metaphor,fight,4.875,matched,0.901484113393478
18,18,54,Anomalous,running,3.41176470588235,matched,0.973645757889143
18,18,55,Anomalous,growing,2.52941176470588,unmatched,0.963269362614
18,18,56,Metaphor,fixed,4.6875,matched,0.927322291771477
18,18,58,Anomalous,bin,2.8125,matched,0.970114928623518
18,18,59,Literal,thought,5.52941176470588,matched,0.990731688075738
18,18,60,Metaphor,smell,4,unmatched,0.991067807296069
18,18,62,Literal,lifting,6.0625,matched,0.958488192332897
18,18,65,Metaphor,growing,2.75,unmatched,0.955384758589585
18,18,66,Literal,fight,5.3125,matched,0.952867720500259
18,18,67,Anomalous,scale,2.6875,matched,0.78249993635539
18,18,68,Anomalous,fishing,1.35294117647059,unmatched,0.931970534263702
18,18,70,Anomalous,tag,2.66666666666667,unmatched,0.976194977515269
18,18,72,Metaphor,cough,2.58823529411765,unmatched,0.956065850525529
18,18,73,Anomalous,couch,2.4375,matched,0.968214768956033
18,18,74,Metaphor,key,5.17647058823529,matched,0.937051688169912
18,18,76,Metaphor,words,3.5625,matched,0.868475929732249
18,18,77,Metaphor,walk,5.88235294117647,matched,0.932103355840576
18,18,80,Metaphor,chains,4.58823529411765,matched,0.966571309852544
18,18,81,Metaphor,drowning,5.0625,matched,0.985622703906607
18,18,82,Metaphor,eye,4.375,matched,0.986511232065178
18,18,83,Anomalous,jail,2.52941176470588,matched,0.947257515811818
18,18,84,Anomalous,tears,1.64705882352941,unmatched,0.956553013063333
18,18,85,Anomalous,plant,3.0625,matched,0.989438138500061
18,18,86,Metaphor,teeth,2.6875,unmatched,0.929790580576197
18,18,87,Anomalous,empty,2,matched,0.830465748633607
18,18,88,Literal,clock,5.5,matched,0.951003940643071
18,18,89,Metaphor,charging,4.625,matched,0.933813791192374
18,18,94,Metaphor,body,3.52941176470588,unmatched,0.944199711585572
18,18,96,Anomalous,missing,2.8125,unmatched,0.886753689950039
18,18,97,Literal,rain,5.875,matched,0.877110991873208
18,18,98,Literal,walking,3.9375,matched,0.950236424728374
18,18,99,Literal,dry,5,unmatched,0.965890756312449
18,18,100,Metaphor,running,5.53333333333333,matched,0.96332704977076
18,18,101,Literal,light,5.47058823529412,matched,0.936279237312659
18,18,102,Metaphor,heart,4.625,unmatched,0.959406340254126
18,18,103,Anomalous,blind,3.26666666666667,matched,0.962917807745217
18,18,104,Anomalous,tree,2.375,matched,0.943180486259591
18,18,105,Literal,sheep,4.52941176470588,matched,0.953493643724247
18,18,107,Metaphor,bag,6.38888888888889,matched,0.979135422259349
18,18,108,Metaphor,scattered,4.82352941176471,matched,0.960175824480331
18,18,109,Literal,pills,4.8125,unmatched,0.955974359189101
18,18,110,Literal,couple,5.82352941176471,matched,0.924335192376188
18,18,111,Anomalous,food,3.58823529411765,matched,0.977765576057211
18,18,112,Anomalous,root,2.41176470588235,unmatched,0.987393772964674
18,18,115,Metaphor,root,3.05555555555556,unmatched,0.987710615298736
18,18,116,Metaphor,couch,6.11111111111111,matched,0.90629479397287
18,18,118,Literal,fixed,5,matched,0.934116174961732
18,18,120,Literal,smell,5.66666666666667,unmatched,0.967525040549104
18,18,121,Metaphor,plant,5.66666666666667,matched,0.89281911646636
18,18,122,Anomalous,lifting,1.94444444444444,matched,0.975039403873906
18,18,124,Literal,growing,5.11111111111111,unmatched,0.986349016637548
18,18,126,Anomalous,clock,4,matched,0.997032713625202
18,18,127,Literal,teeth,5.05555555555556,unmatched,0.981835424789527
18,18,128,Metaphor,tears,4.16666666666667,unmatched,0.935475479281271
18,18,129,Metaphor,food,5.83333333333333,matched,0.985579898338437
18,18,130,Anomalous,couple,2.16666666666667,matched,0.944345909570994
18,18,133,Anomalous,dry,1.61111111111111,unmatched,0.976186193993289
18,18,134,Metaphor,bin,4.72222222222222,matched,0.960881118629948
18,18,136,Literal,scattered,4.72222222222222,matched,0.903205462746961
18,18,138,Literal,eye,5.44444444444444,matched,0.993434133090908
18,18,140,Literal,drowning,5.22222222222222,matched,0.967085533995646
18,18,141,Metaphor,scale,5.66666666666667,matched,0.951565156361497
18,18,143,Metaphor,jail,4.66666666666667,matched,0.986613434203922
18,18,144,Literal,bag,3.72222222222222,matched,0.936788472989551
18,18,145,Literal,charging,6.11111111111111,matched,0.959889970460133
18,18,146,Literal,heart,6.38888888888889,unmatched,0.952110828576254
18,18,147,Literal,words,3.77777777777778,matched,0.981814888368093
18,18,148,Metaphor,missing,4.44444444444444,unmatched,0.97051672211289
18,18,149,Metaphor,empty,5.05555555555556,matched,0.989216842357541
18,18,150,Anomalous,sheep,2.72222222222222,matched,0.915677519499872
18,18,151,Literal,key,5.33333333333333,matched,0.953790505785086
18,18,152,Metaphor,tag,3.94444444444444,unmatched,0.959191066269266
18,18,153,Metaphor,fishing,4.27777777777778,unmatched,0.955355302036156
18,18,154,Metaphor,shoulder,3.77777777777778,matched,0.933488533654698
18,18,155,Metaphor,broken,6.55555555555556,matched,0.983433999976949
18,18,156,Metaphor,tree,5.33333333333333,matched,0.986433035954116
18,18,157,Anomalous,thought,3.27777777777778,matched,0.994721053653888
18,18,158,Literal,walk,5.16666666666667,matched,0.976169584013589
18,18,160,Literal,body,5.66666666666667,unmatched,0.97970050261536
18,18,161,Literal,chains,5.5,matched,0.957896037945612
18,18,163,Anomalous,walking,2.5,matched,0.984936526011837
18,18,164,Literal,cough,5.94444444444444,unmatched,0.972201512135961
18,18,166,Metaphor,head,4.61111111111111,matched,0.965653852102067
18,18,167,Metaphor,blind,5.55555555555556,matched,0.9321920785304
18,18,168,Literal,running,5.72222222222222,matched,0.962540662798552
18,18,169,Anomalous,pills,2.88888888888889,unmatched,0.972541760498863
18,18,171,Anomalous,rain,2.61111111111111,matched,0.908669270030303
18,18,172,Anomalous,light,2.16666666666667,matched,0.987750957092104
20,20,5,Metaphor,teeth,2.6875,unmatched,0.960871534745499
20,20,6,Anomalous,empty,2,matched,0.955362978190782
20,20,8,Anomalous,root,2.41176470588235,unmatched,0.839832635347539
20,20,9,Literal,sheep,4.52941176470588,matched,0.972722231471124
20,20,10,Anomalous,broken,2.5625,matched,0.929417222550975
20,20,12,Metaphor,smell,4,unmatched,0.943302025413909
20,20,13,Metaphor,chains,4.58823529411765,matched,0.964986272757601
20,20,14,Literal,rain,5.875,matched,0.965895148977256
20,20,15,Literal,pills,4.8125,unmatched,0.902372723380191
20,20,16,Metaphor,fixed,4.6875,matched,0.981806065121596
20,20,17,Metaphor,growing,2.75,unmatched,0.962260442838671
20,20,18,Metaphor,cough,2.58823529411765,unmatched,0.974482887316218
20,20,19,Literal,walking,3.9375,matched,0.934258406639631
20,20,20,Literal,couple,5.82352941176471,matched,0.653385756682041
20,20,22,Metaphor,charging,4.625,matched,0.957648992864511
20,20,24,Metaphor,walk,5.88235294117647,matched,0.953232994371213
20,20,25,Literal,clock,5.5,matched,0.960639103480459
20,20,26,Metaphor,body,3.52941176470588,unmatched,0.951670248022318
20,20,28,Metaphor,scattered,4.82352941176471,matched,0.919345010101609
20,20,29,Literal,light,5.47058823529412,matched,0.936166745158218
20,20,30,Literal,dry,5,unmatched,0.967971600765235
20,20,31,Metaphor,eye,4.375,matched,0.980914456667926
20,20,32,Anomalous,tag,2.66666666666667,unmatched,0.942068240121628
20,20,34,Anomalous,jail,2.52941176470588,matched,0.936205819472958
20,20,35,Metaphor,key,5.17647058823529,matched,0.93915833328282
20,20,36,Anomalous,bin,2.8125,matched,0.895725603800491
20,20,37,Anomalous,shoulder,2.4375,matched,0.926521225428223
20,20,38,Literal,thought,5.52941176470588,matched,0.969544635186844
20,20,39,Metaphor,words,3.5625,matched,0.98649969816203
20,20,40,Anomalous,missing,2.8125,unmatched,0.945615516607245
20,20,41,Literal,fight,5.3125,matched,0.950027192234859
20,20,42,Anomalous,tree,2.375,matched,0.922276304775624
20,20,43,Literal,lifting,6.0625,matched,0.878703625411595
20,20,45,Metaphor,bag,6.38888888888889,matched,0.946589831733512
20,20,46,Anomalous,plant,3.0625,matched,0.930028657427504
20,20,47,Anomalous,head,4.375,matched,0.944635123454736
20,20,48,Anomalous,blind,3.26666666666667,matched,0.910282671030834
20,20,49,Anomalous,tears,1.64705882352941,unmatched,0.924181303248542
20,20,50,Anomalous,food,3.58823529411765,matched,0.928350070870048
20,20,51,Metaphor,running,5.53333333333333,matched,0.987122654528238
20,20,52,Anomalous,couch,2.4375,matched,0.957834926194666
20,20,53,Anomalous,scale,2.6875,matched,0.946087969963286
20,20,54,Metaphor,heart,4.625,unmatched,0.954296442569548
20,20,58,Anomalous,fishing,1.35294117647059,unmatched,0.942381468658651
20,20,59,Metaphor,drowning,5.0625,matched,0.936129825397193
20,20,61,Metaphor,shoulder,3.77777777777778,matched,0.961906213849177
20,20,62,Literal,cough,5.94444444444444,unmatched,0.916822517562772
20,20,63,Metaphor,head,4.61111111111111,matched,0.957888299015082
20,20,64,Literal,walk,5.16666666666667,matched,0.953119095944052
20,20,67,Metaphor,empty,5.05555555555556,matched,0.971858620539897
20,20,68,Anomalous,rain,2.61111111111111,matched,0.858579682391533
20,20,70,Anomalous,pills,2.88888888888889,unmatched,0.925571373034438
20,20,71,Metaphor,missing,4.44444444444444,unmatched,0.957284338834557
20,20,72,Anomalous,lifting,1.94444444444444,matched,0.963137720101336
20,20,75,Metaphor,broken,6.55555555555556,matched,0.973854337727729
20,20,76,Metaphor,fishing,4.27777777777778,unmatched,0.976782312424806
20,20,77,Literal,eye,5.44444444444444,matched,0.964719966760815
20,20,78,Anomalous,walking,2.5,matched,0.958595939621776
20,20,81,Anomalous,thought,3.27777777777778,matched,0.956514326523434
20,20,82,Metaphor,tag,3.94444444444444,unmatched,0.959048951463641
20,20,84,Metaphor,scale,5.66666666666667,matched,0.916044682212619
20,20,85,Literal,chains,5.5,matched,0.910569590700368
20,20,86,Anomalous,sheep,2.72222222222222,matched,0.979734242986719
20,20,87,Anomalous,clock,4,matched,0.906430034246445
20,20,88,Literal,words,3.77777777777778,matched,0.929063668446601
20,20,89,Literal,charging,6.11111111111111,matched,0.965276350249548
20,20,90,Metaphor,bin,4.72222222222222,matched,0.947724997688742
20,20,92,Anomalous,fight,1.94444444444444,matched,0.942666461067364
20,20,93,Literal,bag,3.72222222222222,matched,0.971085624873961
20,20,94,Literal,body,5.66666666666667,unmatched,0.950754203430687
20,20,95,Anomalous,light,2.16666666666667,matched,0.95920845166605
20,20,96,Literal,running,5.72222222222222,matched,0.902227553395618
20,20,97,Metaphor,plant,5.66666666666667,matched,0.898789028938875
20,20,98,Metaphor,tree,5.33333333333333,matched,0.936687258196478
20,20,99,Literal,drowning,5.22222222222222,matched,0.956999070115101
20,20,101,Metaphor,blind,5.55555555555556,matched,0.856382825726025
20,20,102,Metaphor,food,5.83333333333333,matched,0.924110875333214
20,20,103,Literal,heart,6.38888888888889,unmatched,0.972425274243441
20,20,104,Literal,growing,5.11111111111111,unmatched,0.991159936861673
20,20,105,Metaphor,jail,4.66666666666667,matched,0.929430641741918
20,20,106,Literal,smell,5.66666666666667,unmatched,0.949233189657419
20,20,107,Metaphor,tears,4.16666666666667,unmatched,0.908362923953693
20,20,108,Literal,key,5.33333333333333,matched,0.97090236896604
20,20,109,Anomalous,dry,1.61111111111111,unmatched,0.97148206764897
20,20,110,Literal,teeth,5.05555555555556,unmatched,0.957287672178276
20,20,112,Metaphor,root,3.05555555555556,unmatched,0.955898016955745
20,20,113,Literal,fixed,5,matched,0.942310794838258
20,20,114,Literal,scattered,4.72222222222222,matched,0.962762421657072
20,20,115,Metaphor,couch,6.11111111111111,matched,0.902246021031047
20,20,118,Anomalous,couple,2.16666666666667,matched,0.923205196786193
20,20,121,Literal,plant,6.1875,matched,0.987934681950492
20,20,122,Literal,head,3.29411764705882,matched,0.95798344650596
20,20,123,Metaphor,clock,6.35294117647059,matched,0.929440337771159
20,20,124,Anomalous,walk,4.23529411764706,matched,0.922330928560576
20,20,125,Literal,tears,6.375,unmatched,0.938671180103559
20,20,126,Metaphor,lifting,5.5,matched,0.986274111990908
20,20,127,Metaphor,sheep,4,matched,0.892500135664612
20,20,128,Literal,empty,5.17647058823529,matched,0.806513991982357
20,20,129,Literal,root,5.29411764705882,unmatched,0.976957190298176
20,20,130,Anomalous,bag,1.58823529411765,matched,0.958479592095522
20,20,131,Anomalous,charging,4,matched,0.970329278753282
20,20,135,Literal,scale,5.17647058823529,matched,0.923049481582911
20,20,136,Literal,shoulder,4.875,matched,0.906039043786157
20,20,138,Literal,tag,5.625,unmatched,0.975986463028463
20,20,139,Anomalous,chains,2.6875,matched,0.92273250653578
20,20,140,Metaphor,fight,4.875,matched,0.888736743206948
20,20,141,Literal,food,5.76470588235294,matched,0.880416422366668
20,20,142,Anomalous,cough,4.35294117647059,unmatched,0.971024529044735
20,20,144,Metaphor,rain,5.88235294117647,matched,0.875569646407303
20,20,145,Anomalous,scattered,2.88235294117647,matched,0.926356328042064
20,20,147,Metaphor,thought,5.47058823529412,matched,0.956836824452031
20,20,148,Anomalous,heart,2.35294117647059,unmatched,0.972940941861094
20,20,150,Anomalous,growing,2.52941176470588,unmatched,0.934941804558237
20,20,151,Literal,jail,5.82352941176471,matched,0.874845018171706
20,20,152,Anomalous,words,3.52941176470588,matched,0.942684629442556
20,20,153,Metaphor,light,4.94117647058824,matched,0.965988846409807
20,20,154,Metaphor,walking,4.9375,matched,0.913433305565722
20,20,155,Anomalous,smell,1.6,unmatched,0.991607786543386
20,20,157,Literal,missing,6.17647058823529,unmatched,0.966838957702073
20,20,158,Literal,fishing,6.11764705882353,unmatched,0.967052445632346
20,20,160,Literal,blind,5.70588235294118,matched,0.966720090280741
20,20,161,Anomalous,drowning,3.4375,matched,0.984363004414344
20,20,162,Anomalous,fixed,3.875,matched,0.924159582937658
20,20,164,Literal,tree,6.125,matched,0.862944070026802
20,20,165,Literal,bin,6.17647058823529,matched,0.968747289414711
20,20,166,Anomalous,body,3.94117647058824,unmatched,0.977802399133293
20,20,167,Anomalous,key,2.41176470588235,matched,0.95725281329467
20,20,168,Anomalous,teeth,1.88235294117647,unmatched,0.952198694443166
20,20,169,Literal,broken,5.75,matched,0.973428185909825
20,20,170,Anomalous,running,3.41176470588235,matched,0.94995812552027
20,20,171,Anomalous,eye,2.52941176470588,matched,0.972521671354051
20,20,172,Metaphor,dry,3.26666666666667,unmatched,0.935433902840748
20,20,173,Metaphor,couple,5.05882352941176,matched,0.951790688087727
20,20,175,Literal,couch,6,matched,0.968798581843026
20,20,176,Metaphor,pills,2.82352941176471,unmatched,0.925615737294874
22,22,1,Metaphor,blind,5.55555555555556,matched,0.9518598481707
22,22,2,Metaphor,empty,5.05555555555556,matched,0.913620315282581
22,22,4,Anomalous,light,2.16666666666667,matched,0.95622237650652
22,22,5,Metaphor,shoulder,3.77777777777778,matched,0.953292473654817
22,22,6,Literal,teeth,5.05555555555556,unmatched,0.983299086931805
22,22,7,Metaphor,tree,5.33333333333333,matched,0.879664043352837
22,22,8,Anomalous,dry,1.61111111111111,unmatched,0.925294625829397
22,22,10,Literal,scattered,4.72222222222222,matched,0.924601100868286
22,22,11,Metaphor,bin,4.72222222222222,matched,0.93792161558203
22,22,12,Anomalous,lifting,1.94444444444444,matched,0.976587684514917
22,22,13,Literal,words,3.77777777777778,matched,0.944739736115716
22,22,16,Literal,eye,5.44444444444444,matched,0.969574627362997
22,22,17,Literal,charging,6.11111111111111,matched,0.964345063135621
22,22,19,Anomalous,thought,3.27777777777778,matched,0.784734016135242
22,22,21,Literal,body,5.66666666666667,unmatched,0.968912295950986
22,22,23,Anomalous,sheep,2.72222222222222,matched,0.86881806346562
22,22,24,Anomalous,pills,2.88888888888889,unmatched,0.881252937613587
22,22,25,Literal,cough,5.94444444444444,unmatched,0.92768618539697
22,22,26,Metaphor,scale,5.66666666666667,matched,0.905118650682463
22,22,27,Anomalous,clock,4,matched,0.850891489515075
22,22,28,Literal,key,5.33333333333333,matched,0.898120030253923
22,22,29,Metaphor,couch,6.11111111111111,matched,0.961404966403898
22,22,31,Anomalous,fight,1.94444444444444,matched,0.786187592839783
22,22,32,Literal,smell,5.66666666666667,unmatched,0.911393032030469
22,22,33,Anomalous,couple,2.16666666666667,matched,0.837866472676078
22,22,34,Metaphor,tears,4.16666666666667,unmatched,0.971824647299639
22,22,35,Literal,drowning,5.22222222222222,matched,0.916966228921267
22,22,36,Metaphor,tag,3.94444444444444,unmatched,0.85589213368651
22,22,38,Metaphor,root,3.05555555555556,unmatched,0.902177340780424
22,22,39,Metaphor,plant,5.66666666666667,matched,0.967059639843331
22,22,40,Literal,bag,3.72222222222222,matched,0.977136060202568
22,22,42,Literal,fixed,5,matched,0.885625641334562
22,22,43,Literal,chains,5.5,matched,0.97162463330904
22,22,44,Metaphor,broken,6.55555555555556,matched,0.975772667745427
22,22,46,Metaphor,jail,4.66666666666667,matched,0.968593415213266
22,22,49,Metaphor,food,5.83333333333333,matched,0.932698339989644
22,22,50,Anomalous,walking,2.5,matched,0.953699959025437
22,22,51,Metaphor,head,4.61111111111111,matched,0.891582835280929
22,22,52,Literal,walk,5.16666666666667,matched,0.96965422723226
22,22,53,Anomalous,rain,2.61111111111111,matched,0.935502005796597
22,22,54,Literal,heart,6.38888888888889,unmatched,0.918456699211679
22,22,56,Literal,running,5.72222222222222,matched,0.826077613315465
22,22,57,Metaphor,fishing,4.27777777777778,unmatched,0.916747692572641
22,22,58,Metaphor,missing,4.44444444444444,unmatched,0.939570303876962
22,22,60,Literal,blind,5.70588235294118,matched,0.953530502997279
22,22,61,Literal,scale,5.17647058823529,matched,0.978165760738797
22,22,62,Literal,root,5.29411764705882,unmatched,0.881905662968354
22,22,63,Literal,tag,5.625,unmatched,0.90726912081219
22,22,64,Metaphor,rain,5.88235294117647,matched,0.967660970204076
22,22,65,Anomalous,drowning,3.4375,matched,0.944340626520922
22,22,66,Metaphor,sheep,4,matched,0.950337491836597
22,22,67,Literal,empty,5.17647058823529,matched,0.909818798803669
22,22,69,Anomalous,growing,2.52941176470588,unmatched,0.961045554754571
22,22,70,Anomalous,walk,4.23529411764706,matched,0.901136237802794
22,22,71,Anomalous,charging,4,matched,0.957838855053963
22,22,72,Literal,tears,6.375,unmatched,0.987802546177488
22,22,73,Anomalous,heart,2.35294117647059,unmatched,0.980406146994678
22,22,74,Metaphor,fight,4.875,matched,0.957613118818835
22,22,75,Metaphor,thought,5.47058823529412,matched,0.8946626278265
22,22,76,Anomalous,fixed,3.875,matched,0.854859647425503
22,22,77,Literal,head,3.29411764705882,matched,0.951908286498576
22,22,78,Literal,fishing,6.11764705882353,unmatched,0.983927650385122
22,22,79,Anomalous,key,2.41176470588235,matched,0.879224563593355
22,22,81,Anomalous,scattered,2.88235294117647,matched,0.924623528413536
22,22,82,Literal,food,5.76470588235294,matched,0.958911000519077
22,22,83,Metaphor,clock,6.35294117647059,matched,0.869736184523264
22,22,84,Literal,couch,6,matched,0.934991823781522
22,22,85,Anomalous,cough,4.35294117647059,unmatched,0.957590261746773
22,22,87,Anomalous,eye,2.52941176470588,matched,0.968397088284414
22,22,88,Metaphor,light,4.94117647058824,matched,0.940819677608984
22,22,89,Metaphor,walking,4.9375,matched,0.963656389268817
22,22,90,Metaphor,lifting,5.5,matched,0.944373628570283
22,22,91,Anomalous,body,3.94117647058824,unmatched,0.93338444979776
22,22,92,Anomalous,smell,1.6,unmatched,0.955498920239708
22,22,93,Literal,tree,6.125,matched,0.93745710750045
22,22,96,Literal,bin,6.17647058823529,matched,0.932012827954498
22,22,97,Metaphor,pills,2.82352941176471,unmatched,0.941909532190058
22,22,98,Anomalous,bag,1.58823529411765,matched,0.936056928894595
22,22,100,Anomalous,teeth,1.88235294117647,unmatched,0.952716240935204
22,22,103,Literal,missing,6.17647058823529,unmatched,0.942254427247166
22,22,104,Anomalous,chains,2.6875,matched,0.958602779223851
22,22,105,Metaphor,dry,3.26666666666667,unmatched,0.887673189284579
22,22,106,Literal,plant,6.1875,matched,0.939470883725539
22,22,107,Literal,jail,5.82352941176471,matched,0.866726691235168
22,22,111,Metaphor,couple,5.05882352941176,matched,0.882785367881609
22,22,112,Literal,shoulder,4.875,matched,0.964590381751994
22,22,113,Anomalous,running,3.41176470588235,matched,0.866154132140156
22,22,114,Anomalous,words,3.52941176470588,matched,0.894134075564605
22,22,116,Metaphor,key,5.17647058823529,matched,0.942248968403539
22,22,117,Anomalous,plant,3.0625,matched,0.919291971017897
22,22,119,Literal,thought,5.52941176470588,matched,0.966316360031634
22,22,121,Anomalous,jail,2.52941176470588,matched,0.90732747369239
22,22,122,Anomalous,tree,2.375,matched,0.953979617825788
22,22,124,Metaphor,fixed,4.6875,matched,0.937510636811625
